team,week,qtr,DriveNumber,GameClock,PlayId,Drpbk,Player,Hurried,PFFHit,PFFPressure
LAC,W6,3,12,09:35,36,1,EDGE D,,,
LAC,W6,3,12,09:30,37,1,EDGE D,TRUE,,
LAC,W6,3,12,08:47,38,1,EDGE D,,,
LAC,W6,3,14,06:10,39,0,EDGE D,,,
LAC,W6,3,14,05:32,40,1,EDGE D,,,
LAC,W6,3,14,05:00,41,1,EDGE D,,,Yes
LAC,W6,3,14,04:30,42,1,EDGE D,,,
LAC,W6,3,14,03:59,43,1,EDGE D,,,
LAC,W6,3,14,03:24,44,1,EDGE D,,,
LAC,W6,3,14,02:48,45,0,EDGE D,,,
LAC,W6,3,14,02:02,46,1,EDGE D,,,
LAC,W6,3,14,01:15,47,1,EDGE D,,,
LAC,W6,4,16,11:19,48,1,EDGE D,,,
LAC,W6,4,16,11:09,49,0,EDGE D,,,
LAC,W6,4,16,10:06,50,1,EDGE D,TRUE,Yes,Yes
LAC,W6,4,16,09:00,51,1,EDGE D,,,
LAC,W6,4,17,08:36,52,0,EDGE D,,,
LAC,W6,4,17,07:58,53,1,EDGE D,TRUE,Yes,Yes
LAC,W6,4,17,07:54,54,1,EDGE D,,,
LAC,W6,4,17,07:15,55,1,EDGE D,,,
LAC,W6,4,19,02:15,56,1,EDGE D,,,
LAC,W6,4,19,02:00,57,1,EDGE D,TRUE,,Yes
LAC,W6,4,19,01:29,58,1,EDGE D,TRUE,,
